creator_id,market,language,category,followers,avg_views,engagement_rate,follower_growth_30d,videos_30d,campaign_participation_90d,response_rate,conversion_rate,last_active_days,views_per_follower,views_per_follower_pct,engagement_rate_pct,engagement_band,growth_rate_pct,growth_band,posting_frequency_score,recency_score,activity_score,campaign_participation_score,response_rate_pct,response_band,conversion_rate_pct,is_recently_inactive,is_high_engagement,is_high_growth,is_consistently_active,engagement_component,growth_component,activity_component,campaign_component,response_conversion_component,creator_growth_score,growth_score_band,priority_reason,is_high_growth_priority,is_growth_opportunity,needs_reactivation
creator_278,Spain,Spanish,Food,16962,68281,0.1025,0.0895,8,2,0.8068,0.0121,6,4.025527650041269,402.5527650041269,10.25,Very High,8.95,Growing,26.666666666666668,86.66666666666667,50.66666666666667,16.666666666666664,80.67999999999999,High,1.21,False,True,False,True,66.07142857142858,54.142857142857146,50.66666666666667,16.666666666666664,45.37179487179487,50.53,Developing,Consistent activity with moderate growth,False,False,False
creator_279,UK,English,Food,94198,77757,0.079,0.0299,0,0,0.3363,0.0075,38,0.8254633856345145,82.54633856345144,7.9,High,2.99,Stable,0.0,15.555555555555555,6.222222222222222,0.0,33.629999999999995,Low,0.75,True,True,False,False,49.28571428571429,37.11428571428572,6.222222222222222,0.0,12.262820512820511,26.54,Low Priority,Currently inactive despite strong engagement,False,False,False
creator_280,Netherlands,Dutch,Fashion,80457,298988,0.1377,0.2075,21,5,0.7081,0.0535,5,3.716121655045552,371.6121655045552,13.77,Very High,20.75,High Growth,70.0,88.88888888888889,77.55555555555556,41.66666666666667,70.81,High,5.35,False,True,True,True,91.21428571428571,87.85714285714286,77.55555555555556,41.66666666666667,65.58333333333333,77.65,Growth Potential,High engagement and strong recent growth,False,True,False
creator_281,UK,English,Food,155746,119717,0.0428,0.0848,21,7,0.8467,0.0227,4,0.7686682161981688,76.86682161981689,4.279999999999999,Medium,8.48,Growing,70.0,91.11111111111111,78.44444444444446,58.333333333333336,84.67,High,2.27,False,False,False,True,23.42857142857143,52.80000000000001,78.44444444444446,58.333333333333336,54.72435897435898,50.14,Developing,Consistent activity with moderate growth,False,False,False
creator_282,UK,English,Food,33679,125689,0.0716,0.1404,20,12,0.7165,0.0235,2,3.7319694765284006,373.19694765284,7.16,High,14.04,High Growth,66.66666666666666,95.55555555555556,78.22222222222221,100.0,71.65,High,2.35,False,True,True,True,44.0,68.6857142857143,78.22222222222221,100.0,46.891025641025635,65.7,Growth Potential,High engagement and strong recent growth,False,True,False
creator_283,Poland,Polish,Beauty,177443,353885,0.0335,0.0717,16,3,0.7232,0.0218,2,1.9943587518245296,199.43587518245295,3.35,Medium,7.17,Growing,53.333333333333336,95.55555555555556,70.22222222222223,25.0,72.32,High,2.18,False,False,False,True,16.78571428571429,49.057142857142864,70.22222222222223,25.0,46.23076923076922,39.72,Low Priority,Consistent activity with moderate growth,False,False,False
creator_284,Netherlands,Dutch,Beauty,11528,39845,0.1011,0.06,13,5,0.9579,0.0654,3,3.456367106176266,345.63671061762665,10.11,Very High,6.0,Growing,43.333333333333336,93.33333333333331,63.333333333333336,41.66666666666667,95.79,Very High,6.54,False,True,False,True,65.07142857142858,45.714285714285715,63.333333333333336,41.66666666666667,89.22435897435898,58.79,Developing,Consistent activity with moderate growth,False,False,False
creator_285,UK,English,Technology,233703,174645,0.0936,0.0023,0,2,0.5239,0.006,30,0.7472946432009858,74.72946432009859,9.36,Very High,0.2299999999999999,Stable,0.0,33.333333333333336,13.333333333333336,16.666666666666664,52.39,Medium,0.6,True,True,False,False,59.71428571428573,29.22857142857143,13.333333333333336,16.666666666666664,23.326923076923073,32.72,Low Priority,Currently inactive despite strong engagement,False,False,False
creator_286,Germany,German,Beauty,97013,272687,0.1459,0.1222,28,3,0.7101,0.0357,3,2.8108294764619175,281.08294764619177,14.59,Very High,12.22,High Growth,93.33333333333331,93.33333333333331,93.33333333333331,25.0,71.00999999999999,High,3.5700000000000003,False,True,True,True,97.07142857142857,63.48571428571429,93.33333333333331,25.0,54.30128205128205,72.84,Growth Potential,High engagement and strong recent growth,False,True,False
creator_287,UK,English,Lifestyle,24923,92699,0.0854,0.1063,18,1,0.8236,0.0774,6,3.7194158006660514,371.9415800666051,8.540000000000001,High,10.63,High Growth,60.0,86.66666666666667,70.66666666666667,8.333333333333332,82.36,High,7.739999999999999,False,True,True,True,53.85714285714287,58.94285714285715,70.66666666666667,8.333333333333332,88.30769230769229,55.11,Developing,High engagement and strong recent growth,False,False,False
creator_288,Italy,Italian,Fitness,10974,2359,0.0296,-0.0713,2,2,0.3283,0.005,7,0.2149626389648259,21.496263896482596,2.96,Low,-7.13,Declining,6.666666666666667,84.44444444444444,37.77777777777778,16.666666666666664,32.83,Low,0.5,False,False,False,False,14.000000000000002,8.200000000000001,37.77777777777778,16.666666666666664,10.147435897435896,17.32,Low Priority,Declining growth requires closer monitoring,False,False,False
creator_289,France,French,Fashion,14066,44215,0.1145,0.1133,25,3,0.5936,0.0436,6,3.1433954215839615,314.33954215839617,11.45,Very High,11.33,High Growth,83.33333333333334,86.66666666666667,84.66666666666669,25.0,59.36,Medium,4.36,False,True,True,True,74.64285714285715,60.94285714285714,84.66666666666669,25.0,51.8974358974359,63.5,Growth Potential,High engagement and strong recent growth,False,True,False
creator_290,Spain,Spanish,Fitness,138644,163658,0.042,-0.0167,4,7,0.4306,0.0044,10,1.1804189146302762,118.0418914630276,4.2,Medium,-1.67,Declining,13.333333333333334,77.77777777777779,39.111111111111114,58.333333333333336,43.059999999999995,Low,0.44,False,False,False,False,22.857142857142858,23.800000000000004,39.111111111111114,58.333333333333336,16.320512820512818,31.01,Low Priority,Declining growth requires closer monitoring,False,False,False
creator_291,Germany,German,Food,32406,24190,0.0536,0.0885,22,4,0.767,0.0207,10,0.7464667036968463,74.64667036968463,5.36,Medium,8.85,Growing,73.33333333333333,77.77777777777779,75.11111111111111,33.33333333333333,76.7,High,2.07,False,False,False,False,31.142857142857146,53.85714285714286,75.11111111111111,33.33333333333333,48.33333333333333,47.66,Developing,Moderate performance with room for growth,False,False,False
creator_292,Poland,Polish,Beauty,48397,49196,0.0864,0.0799,27,11,0.7375,0.0333,3,1.0165092877657709,101.65092877657706,8.64,High,7.99,Growing,90.0,93.33333333333331,91.33333333333334,91.66666666666666,73.75,High,3.3300000000000005,False,True,False,True,54.571428571428584,51.4,91.33333333333334,91.66666666666666,54.519230769230774,66.69,Growth Potential,Consistent activity with moderate growth,False,True,False
creator_293,Germany,German,Fitness,48262,39541,0.038,-0.0096,9,3,0.8208,0.0273,7,0.8192988272346774,81.92988272346774,3.8,Medium,-0.96,Declining,30.0,84.44444444444444,51.77777777777778,25.0,82.08,High,2.73,False,False,False,True,20.0,25.828571428571433,51.77777777777778,25.0,56.01282051282051,32.16,Low Priority,Declining growth requires closer monitoring,False,False,False
creator_294,UK,English,Lifestyle,15739,44355,0.1079,0.0643,22,10,0.8114,0.058,1,2.8181587140224917,281.8158714022492,10.79,Very High,6.43,Growing,73.33333333333333,97.77777777777776,83.11111111111111,83.33333333333334,81.14,High,5.800000000000001,False,True,False,True,69.92857142857144,46.94285714285715,83.11111111111111,83.33333333333334,75.08974358974359,69.35,Growth Potential,Consistent activity with moderate growth,False,True,False
creator_295,Germany,German,Fitness,12604,10980,0.0931,0.0398,22,3,0.6633,0.0686,4,0.8711520152332592,87.11520152332592,9.31,Very High,3.98,Growing,73.33333333333333,91.11111111111111,80.44444444444444,25.0,66.33,Medium,6.859999999999999,False,True,False,True,59.35714285714286,39.94285714285715,80.44444444444444,25.0,72.39102564102564,54.87,Developing,Consistent activity with moderate growth,False,False,False
creator_296,Spain,Spanish,Beauty,183149,388028,0.0539,0.0441,20,5,0.5524,0.0081,6,2.1186465664568193,211.86465664568192,5.390000000000001,Medium,4.41,Growing,66.66666666666666,86.66666666666667,74.66666666666666,41.66666666666667,55.24,Medium,0.8099999999999999,False,False,False,True,31.35714285714286,41.17142857142858,74.66666666666666,41.66666666666667,26.499999999999996,43.53,Developing,Consistent activity with moderate growth,False,False,False
creator_297,Germany,German,Fitness,158133,252943,0.0835,0.0376,9,4,0.8562,0.0303,8,1.5995585994068284,159.95585994068284,8.35,High,3.76,Growing,30.0,82.22222222222221,50.888888888888886,33.33333333333333,85.61999999999999,Very High,3.03,False,True,False,False,52.500000000000014,39.31428571428572,50.888888888888886,33.33333333333333,60.20512820512819,46.78,Developing,Moderate performance with room for growth,False,False,False
creator_298,France,French,Food,46652,22841,0.0416,0.0657,10,2,0.8875,0.0335,2,0.4896038755037297,48.96038755037297,4.16,Medium,6.569999999999999,Growing,33.33333333333333,95.55555555555556,58.222222222222214,16.666666666666664,88.75,Very High,3.35,False,False,False,True,22.57142857142857,47.34285714285715,58.222222222222214,16.666666666666664,64.26282051282051,39.18,Low Priority,Consistent activity with moderate growth,False,False,False
creator_299,UK,English,Fashion,172423,270422,0.0431,0.0495,13,6,0.8614,0.0083,6,1.5683638493704437,156.83638493704436,4.31,Medium,4.95,Growing,43.333333333333336,86.66666666666667,60.66666666666667,50.0,86.14,Very High,0.83,False,False,False,True,23.642857142857142,42.71428571428572,60.66666666666667,50.0,46.43589743589744,42.05,Developing,Consistent activity with moderate growth,False,False,False
creator_300,France,French,Food,245206,173972,0.0654,-0.0986,12,4,0.4938,0.0239,10,0.7094932424165803,70.94932424165803,6.54,High,-9.86,Declining,40.0,77.77777777777779,55.111111111111114,33.33333333333333,49.38,Low,2.39,False,True,False,False,39.57142857142858,0.4000000000000036,55.111111111111114,33.33333333333333,32.871794871794876,31.28,Low Priority,Strong engagement but declining growth,False,False,False
